0,0,0.724,0,-0.013907902717590332,-0.00634533166885376,0,0,2,0,0,0,1.276,0,0,0,1.0208000000000002,0,0,0,0,0,0,0,0,0
-0.001777306620279948,-0.0008961098988850911,0.725,0.0008203047484373616,-0.02665959930419922,-0.013441648483276367,0,0,2,0,0.001777306620279948,0.0008961098988850911,1.275,-0.0008203047484373616,0.010922937774082963,0.0055072954506408525,1.0222598387096768,-0.004789521273134272,0,0,0,0,0,0,0,0
-0.003593728972583633,-0.001905260869598053,0.729,-0.0010471975511965326,-0.027258743286132814,-0.015114909172058105,0,0,2,0,0.003593728972583633,0.001905260869598053,1.271,0.0010471975511965326,0.011289147696991448,0.006226146723085185,1.0123251776119402,0.009409148146572177,0,0,0,0,0,0,0,0
-0.002512158111461018,-0.002455963555431491,0.734,-0.0017278759594743784,0.01623220443725586,-0.00824354648590088,0,0,2,0,0.002512158111461018,0.002455963555431491,1.266,0.0017278759594743784,-0.004747555562379816,0.004290820513416928,1.0094187222222228,0.0049692017131784064,0,0,0,0,0,0,0,0
-0.000121817511662447,-0.0035947650871962274,0.748,-0.001500983156715041,0.03588457107543945,-0.017020044326782228,0,0,2,0,0.000121817511662447,0.0035947650871962274,1.252,0.001500983156715041,-0.011553622396454783,0.00733919092383267,0.9669553444444444,0.0005555964785511345,0,0,0,0,0,0,0,0
0.0024956938938025834,-0.0060013554812111645,0.768,-0.0016929693744344718,0.03931681060791015,-0.036039882659912106,0,0,2,0,-0.0024956938938025834,0.0060013554812111645,1.232,0.0016929693744344718,-0.016771749341983486,0.017286569834471088,0.9076356322033898,0.0026691704814824253,0,0,0,0,0,0,0,0
0.006858296825167868,-0.0081296101661982,0.798,-0.0022514747350727005,0.06549299621582032,-0.03181298828125,0,0,2,0,-0.006858296825167868,0.0081296101661982,1.202,0.0022514747350727005,-0.026219752639758863,0.015197508676876895,0.8536166820895521,0.004752245006587157,0,0,0,0,0,0,0,0
0.012966926708245338,-0.010910631116987726,0.828,-0.0011693705988362055,0.09172313690185546,-0.04150890731811523,0,0,2,0,-0.012966926708245338,0.010910631116987726,1.1720000000000002,0.0011693705988362055,-0.038887158327241766,0.02022531018979798,0.8349773909090922,-0.0037492845658751344,0,0,0,0,0,0,0,0
0.02208997403235799,-0.011819422683119559,0.847,0.0004712388980385176,0.13686155700683594,-0.013471840858459472,0,0,2,0,-0.02208997403235799,0.011819422683119559,1.153,-0.0004712388980385176,-0.06019289206845405,0.010833043270611107,0.8840551076923071,-0.008043282729768009,0,0,0,0,0,0,0,0
0.031491431936663,-0.012871026746253183,0.866,0.001256637061435917,0.14101441955566407,-0.015840514183044434,0,0,2,0,-0.031491431936663,0.012871026746253183,1.134,-0.001256637061435917,-0.06801968133731884,0.012315705795812683,0.8727514444444437,-0.004996628315709247,0,0,0,0,0,0,0,0
0.041824566987847436,-0.013377015689977127,0.889,0.0028972465583105844,0.15498736572265626,-0.007784603118896484,0,0,2,0,-0.041824566987847436,0.013377015689977127,1.111,-0.0028972465583105844,-0.07496301333242675,0.009378643898423722,0.8472014462686572,-0.010243259230883721,0,0,0,0,0,0,0,0
0.05297890892317637,-0.014610563891822644,0.913,0.002251474735072756,0.1672608184814453,-0.018987897872924805,0,0,2,0,-0.05297890892317637,0.014610563891822644,1.087,-0.002251474735072756,-0.08856306361987855,0.014214442394983172,0.8216654666666666,0.0008236291851073793,0,0,0,0,0,0,0,0
0.0646455217915099,-0.014428954331123319,0.935,-0.0004014257279587041,0.1750048828125,0.0023301305770874023,0,0,2,0,-0.0646455217915099,0.014428954331123319,1.065,0.0004014257279587041,-0.09252050540613846,0.006345648645935486,0.8314055058823528,0.012105398358979851,0,0,0,0,0,0,0,0
0.07653134606832103,-0.014434641706664463,0.955,-0.002862339973270678,0.17828738403320313,-0.000013741493225097657,0,0,2,0,-0.07653134606832103,0.014434641706664463,1.045,0.002862339973270678,-0.10555951938547911,0.007324303055647343,0.8222165741935482,0.014769989547360873,0,0,0,0,0,0,0,0
0.08706282258611825,-0.01426609128496839,0.975,-0.004293509959906072,0.15796426391601562,0.0029804153442382813,0,0,2,0,-0.08706282258611825,0.01426609128496839,1.025,0.004293509959906072,-0.09799319438842666,0.006350083699424321,0.8231486235294116,0.010607495195062223,0,0,0,0,0,0,0,0
0.09757478409159806,-0.014135213814306422,0.998,-0.0037699111843077504,0.15766954040527345,0.0026401400566101072,0,0,2,0,-0.09757478409159806,0.014135213814306422,1.002,0.0037699111843077504,-0.10844526054767809,0.0064221233007023,0.7840634903225813,0.0012363687217352257,0,0,0,0,0,0,0,0
0.10332988889037628,-0.013967101419018229,1.013,-0.00593411945678074,0.08631645202636719,0.0028471107482910154,0,0,2,0,-0.10332988889037628,0.013967101419018229,0.9870000000000001,0.00593411945678074,-0.08167322203030485,0.0062211047756666575,0.8314079176470595,0.015482097129455691,0,0,0,0,0,0,0,0
