0,0,0.72,0,0.004377890586853028,-0.07807608795166016,0,0,1,0,0,0,0.28,0,0,0,0.22400000000000003,0,0,0,0,0,0,0,0,0
-0.001321828587849935,-0.006669572448730469,0.718,-0.0001570796326795243,-0.019827428817749022,-0.10004358673095703,0,0,1,0,0.001321828587849935,0.006669572448730469,0.28200000000000003,0.0001570796326795243,0.003747163741789924,0.01890712629674276,0.23449666666666671,0.00047123889803857294,0,0,0,0,0,0,0,0
-0.0002069907716329646,-0.013066898321423989,0.718,0.000052359877559915446,0.016737640380859373,-0.09595726013183593,0,0,1,0,0.0002069907716329646,0.013066898321423989,0.28200000000000003,-0.000052359877559915446,-0.39008775547733365,2.2456076396310998,0.2298582,-0.06288421294939184,0,0,0,0,0,0,0,0
0.0036564691608755202,-0.0225215188386916,0.717,-0.00439822971502557,0.057944473266601564,-0.1418223419189453,0,0,1,0,-0.0036564691608755202,0.0225215188386916,0.28300000000000003,0.00439822971502557,-0.006452017749176903,0.022630797790863855,0.2401446392491468,0.008955147386614805,0,0,0,0,0,0,0,0
0.004224539204714815,-0.029080591699119272,0.722,-0.003839724354387508,0.008953691482543946,-0.09834766387939453,0,0,1,0,-0.004224539204714815,0.029080591699119272,0.278,0.003839724354387508,-0.03525867094052041,0.3972307472878628,-0.05654976666666686,-0.024085543677515586,0,0,0,0,0,0,0,0
0.003440255054740929,-0.033778384454034284,0.729,-0.002652900463031127,-0.011493602752685546,-0.07051154327392578,0,0,1,0,-0.003440255054740929,0.033778384454034284,0.271,0.002652900463031127,0.023225007611356634,0.1664459997826858,0.007087727272727079,-0.02971502384668836,0,0,0,0,0,0,0,0
-0.0013146973044215976,-0.0338368292954341,0.738,-0.0031764992386293933,-0.07132170867919922,-0.0010658855438232422,0,0,1,0,0.0013146973044215976,0.0338368292954341,0.262,0.0031764992386293933,0.01228786341175947,0.017191431663870018,0.20433362797202795,0.004274958208415966,0,0,0,0,0,0,0,0
-0.009261083444992407,-0.029779346719091607,0.747,-0.005235987755982885,-0.11938851928710938,0.06048330688476562,0,0,1,0,0.009261083444992407,0.029779346719091607,0.253,0.005235987755982885,Infinity,-Infinity,-Infinity,Infinity,0,0,0,0,0,0,0,0
-0.020607867314047016,-0.021644283694586382,0.752,-0.008168140899333265,-0.17083834838867187,0.12113310241699218,0,0,1,0,0.020607867314047016,0.021644283694586382,0.248,0.008168140899333265,0.03411155302582678,-0.006061275282290002,0.20882415808383237,0.01343548187541179,0,0,0,0,0,0,0,0
-0.038663639681972665,-0.012314505518120284,0.749,0.028536133270107514,-0.27197064208984373,0.13772979736328125,0,0,1,0,0.038663639681972665,0.012314505518120284,0.251,-0.028536133270107514,Infinity,-Infinity,Infinity,-Infinity,0,0,0,0,0,0,0,0
-0.05865531486894228,0.0038946901616051244,0.747,0.09248499706317981,-0.29281576538085935,0.25159506225585937,0,0,1,0,0.05865531486894228,-0.0038946901616051244,0.253,-0.09248499706317981,0.08585544008529988,-0.047537820340519905,0.23208556129032262,-0.24719999011093538,0,0,0,0,0,0,0,0
-0.07666327891411918,0.022814102582369673,0.736,0.164060949687467,-0.2427560272216797,0.30752474975585936,0,0,1,0,0.07666327891411918,-0.022814102582369673,0.264,-0.164060949687467,Infinity,-Infinity,Infinity,-Infinity,0,0,0,0,0,0,0,0
-0.08692243678170103,0.04668483751082111,0.722,0.24795892683083465,-0.09334033203125,0.3783868408203125,0,0,1,0,0.08692243678170103,-0.04668483751082111,0.278,-0.24795892683083465,0.2067938836967544,-0.4029530947237009,0.469779272727273,-1.3920222515131206,0,0,0,0,0,0,0,0
-0.09259141190251183,0.07501640928794746,0.71,0.29328512750512714,0.02186561584472656,0.43284561157226564,0,0,1,0,0.09259141190251183,-0.07501640928794746,0.29000000000000004,-0.29328512750512714,0.06071656186977549,-0.10829114098453752,0.2907120000000001,-0.39041270037861103,0,0,0,0,0,0,0,0
-0.09150727144761867,0.1010623618954306,0.697,0.3042981550852115,0.12851544189453126,0.36930523681640626,0,0,1,0,0.09150727144761867,-0.1010623618954306,0.30300000000000005,-0.3042981550852115,-0.33344619029959033,-9.166569611088176,4.8211423000000035,-3.608206429110525,0,0,0,0,0,0,0,0
-0.07444821512756203,0.11647795190897454,0.713,0.1619316480000339,0.3134129333496094,0.14394093322753906,0,0,1,0,0.07444821512756203,-0.11647795190897454,0.28700000000000003,-0.1619316480000339,0.017313861695599123,-0.07694980119488047,0.2476387720136519,-0.016163893305312788,0,0,0,0,0,0,0,0
-0.0589642683344946,0.12126309737024253,0.742,0.061610122595399996,0.24079298400878907,0.03339220809936523,0,0,1,0,0.0589642683344946,-0.12126309737024253,0.258,-0.061610122595399996,-0.8732770911127218,-0.34006860763205615,-1.447960466666668,4.954466147636294,0,0,0,0,0,0,0,0
-0.04510922177866778,0.11674653461955767,0.772,-0.04475024202113431,0.20326004028320313,-0.0804159698486328,0,0,1,0,0.04510922177866778,-0.11674653461955767,0.22799999999999998,0.04475024202113431,-0.26221767472964963,0.034291368704780646,-0.3975532588235299,1.9216978529011512,0,0,0,0,0,0,0,0
-0.030003674453648065,0.10274102107862694,0.81,-0.11604694196510268,0.2357544860839844,-0.19973611450195314,0,0,1,0,0.030003674453648065,-0.10274102107862694,0.18999999999999995,0.11604694196510268,-0.022789255570958268,-0.016314483770475507,0.09593898840579701,0.2710397679302513,0,0,0,0,0,0,0,0
-0.023699044214264296,0.08695042253678258,0.838,-0.13009684244365727,0.1213584976196289,-0.22431600952148437,0,0,1,0,0.023699044214264296,-0.08695042253678258,0.16200000000000003,0.13009684244365727,-2.1942507467326653,5.482768205646634,-9.63006799999997,4.345066986010034,0,0,0,0,0,0,0,0
-0.025234829271842934,0.0706620235756346,0.864,-0.10372491744602286,0.008854351043701171,-0.2452498321533203,0,0,1,0,0.025234829271842934,-0.0706620235756346,0.136,0.10372491744602286,0.01641772042204936,-0.0015713736196123068,0.09657032289156622,0.05606481202861128,0,0,0,0,0,0,0,0
-0.031613606953025584,0.04997064497702635,0.888,-0.0519759051243911,-0.06303193664550781,-0.3186093444824219,0,0,1,0,0.031613606953025584,-0.04997064497702635,0.11199999999999999,0.0519759051243911,Infinity,Infinity,-Infinity,-Infinity,0,0,0,0,0,0,0,0
-0.040710607152103805,0.028332641589565402,0.895,0.02275909344600624,-0.11940850067138672,-0.3312209167480469,0,0,1,0,0.040710607152103805,-0.028332641589565402,0.10499999999999998,-0.02275909344600624,0.16565146783789156,0.32948503731676376,0.015456963636363535,-1.041872710315061,0,0,0,0,0,0,0,0
